"","chr","start","end","meth.diff","strand","pvalue","qvalue","dist-to-closest-gene","gene-chr","gene-start","gene-end","geneID","mRNA-start","mRNA-end","Genbank","Uniprot-Accession","Uniprot-ID","evalue","Product"
"497","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662145,26696606,"XM_022451367.1","Q7KRY7","LAP4_DROME",1e-159,"protein scribble homolog"
"498","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662145,26696606,"XM_022451367.1","Q7KRY7","LAP4_DROME",1e-04,"protein scribble homolog"
"499","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662145,26696606,"XM_022451367.1","Q7KRY7","LAP4_DROME",1e-05,"protein scribble homolog"
"500","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662145,26696606,"XM_022451367.1","Q7KRY7","LAP4_DROME",3e-13,"protein scribble homolog"
"501","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662145,26696606,"XM_022451367.1","Q7KRY7","LAP4_DROME",6e-23,"protein scribble homolog"
"502","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662145,26696606,"XM_022451473.1","Q7KRY7","LAP4_DROME",1e-04,"protein scribble homolog"
"503","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662145,26696606,"XM_022451473.1","Q7KRY7","LAP4_DROME",1e-10,"protein scribble homolog"
"504","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662145,26696606,"XM_022451473.1","Q7KRY7","LAP4_DROME",5e-160,"protein scribble homolog"
"505","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662145,26696606,"XM_022451473.1","Q7KRY7","LAP4_DROME",6e-07,"protein scribble homolog"
"506","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662145,26696606,"XM_022451473.1","Q7KRY7","LAP4_DROME",3e-05,"protein scribble homolog"
"507","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662145,26696606,"XM_022451473.1","Q7KRY7","LAP4_DROME",3e-13,"protein scribble homolog"
"508","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662145,26696606,"XM_022451473.1","Q7KRY7","LAP4_DROME",7e-59,"protein scribble homolog"
"509","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662145,26696606,"XM_022451473.1","Q7KRY7","LAP4_DROME",4e-11,"protein scribble homolog"
"510","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662145,26696606,"XM_022451473.1","Q7KRY7","LAP4_DROME",7e-19,"protein scribble homolog"
"511","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662145,26696606,"XM_022451473.1","Q7KRY7","LAP4_DROME",2.3,"protein scribble homolog"
"512","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662145,26696606,"XM_022451473.1","Q7KRY7","LAP4_DROME",1e-05,"protein scribble homolog"
"513","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662145,26696606,"XM_022451473.1","Q7KRY7","LAP4_DROME",5e-23,"protein scribble homolog"
"514","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662145,26696606,"XM_022451473.1","Q7KRY7","LAP4_DROME",9e-13,"protein scribble homolog"
"515","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662145,26696606,"XM_022451473.1","Q7KRY7","LAP4_DROME",3e-08,"protein scribble homolog"
"516","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26659273,26696606,"XM_022451445.1","Q7KRY7","LAP4_DROME",2e-05,"protein scribble homolog"
"517","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26659273,26696606,"XM_022451445.1","Q7KRY7","LAP4_DROME",1e-12,"protein scribble homolog"
"518","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26659273,26696606,"XM_022451445.1","Q7KRY7","LAP4_DROME",2e-58,"protein scribble homolog"
"519","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26659273,26696606,"XM_022451445.1","Q7KRY7","LAP4_DROME",4e-13,"protein scribble homolog"
"520","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26659273,26696606,"XM_022451445.1","Q7KRY7","LAP4_DROME",5e-08,"protein scribble homolog"
"521","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26659273,26696606,"XM_022451445.1","Q7KRY7","LAP4_DROME",1e-06,"protein scribble homolog"
"522","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26659273,26696606,"XM_022451445.1","Q7KRY7","LAP4_DROME",2e-10,"protein scribble homolog"
"523","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26659273,26696606,"XM_022451445.1","Q7KRY7","LAP4_DROME",5e-05,"protein scribble homolog"
"524","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26659273,26696606,"XM_022451445.1","Q7KRY7","LAP4_DROME",3.1,"protein scribble homolog"
"525","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26659273,26696606,"XM_022451445.1","Q7KRY7","LAP4_DROME",9e-23,"protein scribble homolog"
"526","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26659273,26696606,"XM_022451445.1","Q7KRY7","LAP4_DROME",2e-04,"protein scribble homolog"
"527","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26659273,26696606,"XM_022451445.1","Q7KRY7","LAP4_DROME",1e-18,"protein scribble homolog"
"528","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26659273,26696606,"XM_022451445.1","Q7KRY7","LAP4_DROME",6e-158,"protein scribble homolog"
"529","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26659273,26696606,"XM_022451445.1","Q7KRY7","LAP4_DROME",6e-11,"protein scribble homolog"
"530","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662147,26696606,"XM_022451499.1","Q7KRY7","LAP4_DROME",3e-08,"protein scribble homolog"
"531","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662147,26696606,"XM_022451499.1","Q7KRY7","LAP4_DROME",3e-05,"protein scribble homolog"
"532","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662147,26696606,"XM_022451499.1","Q7KRY7","LAP4_DROME",2.1,"protein scribble homolog"
"533","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662147,26696606,"XM_022451499.1","Q7KRY7","LAP4_DROME",1e-05,"protein scribble homolog"
"534","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662147,26696606,"XM_022451499.1","Q7KRY7","LAP4_DROME",1e-58,"protein scribble homolog"
"535","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662147,26696606,"XM_022451499.1","Q7KRY7","LAP4_DROME",6e-23,"protein scribble homolog"
"536","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662147,26696606,"XM_022451499.1","Q7KRY7","LAP4_DROME",3e-13,"protein scribble homolog"
"537","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662147,26696606,"XM_022451499.1","Q7KRY7","LAP4_DROME",8e-160,"protein scribble homolog"
"538","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662147,26696606,"XM_022451499.1","Q7KRY7","LAP4_DROME",1e-10,"protein scribble homolog"
"539","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662147,26696606,"XM_022451499.1","Q7KRY7","LAP4_DROME",4e-11,"protein scribble homolog"
"540","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662147,26696606,"XM_022451499.1","Q7KRY7","LAP4_DROME",7e-07,"protein scribble homolog"
"541","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662147,26696606,"XM_022451499.1","Q7KRY7","LAP4_DROME",1e-04,"protein scribble homolog"
"542","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662147,26696606,"XM_022451499.1","Q7KRY7","LAP4_DROME",9e-13,"protein scribble homolog"
"543","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662147,26696606,"XM_022451499.1","Q7KRY7","LAP4_DROME",8e-19,"protein scribble homolog"
"544","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662145,26696606,"XM_022451402.1","Q7KRY7","LAP4_DROME",1e-12,"protein scribble homolog"
"545","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662145,26696606,"XM_022451402.1","Q7KRY7","LAP4_DROME",1e-11,"protein scribble homolog"
"546","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662145,26696606,"XM_022451402.1","Q7KRY7","LAP4_DROME",2.3,"protein scribble homolog"
"547","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662145,26696606,"XM_022451402.1","Q7KRY7","LAP4_DROME",8e-159,"protein scribble homolog"
"548","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662145,26696606,"XM_022451402.1","Q7KRY7","LAP4_DROME",8e-07,"protein scribble homolog"
"549","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662145,26696606,"XM_022451402.1","Q7KRY7","LAP4_DROME",4e-10,"protein scribble homolog"
"550","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662145,26696606,"XM_022451402.1","Q7KRY7","LAP4_DROME",4e-11,"protein scribble homolog"
"551","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662145,26696606,"XM_022451402.1","Q7KRY7","LAP4_DROME",1e-58,"protein scribble homolog"
"552","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662145,26696606,"XM_022451402.1","Q7KRY7","LAP4_DROME",2e-20,"protein scribble homolog"
"553","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662145,26696606,"XM_022451402.1","Q7KRY7","LAP4_DROME",1e-05,"protein scribble homolog"
"554","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662145,26696606,"XM_022451402.1","Q7KRY7","LAP4_DROME",1e-04,"protein scribble homolog"
"555","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662145,26696606,"XM_022451402.1","Q7KRY7","LAP4_DROME",6e-23,"protein scribble homolog"
"556","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662145,26696606,"XM_022451402.1","Q7KRY7","LAP4_DROME",4e-05,"protein scribble homolog"
"557","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662145,26696606,"XM_022451402.1","Q7KRY7","LAP4_DROME",5e-15,"protein scribble homolog"
"558","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662145,26696606,"XM_022451454.1","Q7KRY7","LAP4_DROME",2.2,"protein scribble homolog"
"559","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662145,26696606,"XM_022451454.1","Q7KRY7","LAP4_DROME",1e-04,"protein scribble homolog"
"560","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662145,26696606,"XM_022451454.1","Q7KRY7","LAP4_DROME",3e-13,"protein scribble homolog"
"561","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662145,26696606,"XM_022451454.1","Q7KRY7","LAP4_DROME",6e-23,"protein scribble homolog"
"562","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662145,26696606,"XM_022451454.1","Q7KRY7","LAP4_DROME",4e-05,"protein scribble homolog"
"563","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662145,26696606,"XM_022451454.1","Q7KRY7","LAP4_DROME",3e-08,"protein scribble homolog"
"564","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662145,26696606,"XM_022451454.1","Q7KRY7","LAP4_DROME",4e-11,"protein scribble homolog"
"565","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662145,26696606,"XM_022451454.1","Q7KRY7","LAP4_DROME",7e-07,"protein scribble homolog"
"566","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662145,26696606,"XM_022451454.1","Q7KRY7","LAP4_DROME",1e-05,"protein scribble homolog"
"567","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662145,26696606,"XM_022451454.1","Q7KRY7","LAP4_DROME",1e-12,"protein scribble homolog"
"568","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662145,26696606,"XM_022451454.1","Q7KRY7","LAP4_DROME",9e-59,"protein scribble homolog"
"569","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662145,26696606,"XM_022451454.1","Q7KRY7","LAP4_DROME",8e-19,"protein scribble homolog"
"570","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662145,26696606,"XM_022451454.1","Q7KRY7","LAP4_DROME",9e-160,"protein scribble homolog"
"571","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662145,26696606,"XM_022451454.1","Q7KRY7","LAP4_DROME",1e-10,"protein scribble homolog"
"572","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662145,26696606,"XM_022451338.1","Q7KRY7","LAP4_DROME",1e-12,"protein scribble homolog"
"573","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662145,26696606,"XM_022451338.1","Q7KRY7","LAP4_DROME",3e-13,"protein scribble homolog"
"574","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662145,26696606,"XM_022451338.1","Q7KRY7","LAP4_DROME",2.5,"protein scribble homolog"
"575","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662145,26696606,"XM_022451338.1","Q7KRY7","LAP4_DROME",1e-05,"protein scribble homolog"
"576","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662145,26696606,"XM_022451338.1","Q7KRY7","LAP4_DROME",1e-18,"protein scribble homolog"
"577","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662145,26696606,"XM_022451338.1","Q7KRY7","LAP4_DROME",4e-05,"protein scribble homolog"
"578","NC_035780.1",26676904,26676904,-61.473707966599,"+",1.97073488282654e-41,1.58606271668681e-38,0,"NC_035780.1",26659273,26696606,"111113238",26662145,26696606,"XM_022451338.1","Q7KRY7","LAP4_DROME",8e-07,"protein scribble homolog"
