"","chr","start","end","meth.diff","strand","pvalue","qvalue","dist-to-closest-gene","gene-chr","gene-start","gene-end","geneID","mRNA-start","mRNA-end","Genbank","Uniprot-Accession","Uniprot-ID","evalue","Product"
"123","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431146.1","B3EWZ5","MLRP1_ACRMI",2e-61,"MAM and LDL-receptor class A domain-containing protein 1-like"
"124","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431146.1","B3EWZ5","MLRP1_ACRMI",1e-98,"MAM and LDL-receptor class A domain-containing protein 1-like"
"125","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431146.1","B3EWZ5","MLRP1_ACRMI",2e-70,"MAM and LDL-receptor class A domain-containing protein 1-like"
"126","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431146.1","B3EWZ5","MLRP1_ACRMI",1e-149,"MAM and LDL-receptor class A domain-containing protein 1-like"
"127","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431146.1","B3EWZ5","MLRP1_ACRMI",2e-71,"MAM and LDL-receptor class A domain-containing protein 1-like"
"128","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431146.1","B3EWZ5","MLRP1_ACRMI",9e-24,"MAM and LDL-receptor class A domain-containing protein 1-like"
"129","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431146.1","B3EWZ5","MLRP1_ACRMI",7e-23,"MAM and LDL-receptor class A domain-containing protein 1-like"
"130","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431146.1","B3EWZ5","MLRP1_ACRMI",4e-25,"MAM and LDL-receptor class A domain-containing protein 1-like"
"131","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431146.1","B3EWZ5","MLRP1_ACRMI",3e-06,"MAM and LDL-receptor class A domain-containing protein 1-like"
"132","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431146.1","B3EWZ5","MLRP1_ACRMI",3e-76,"MAM and LDL-receptor class A domain-containing protein 1-like"
"133","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431146.1","B3EWZ5","MLRP1_ACRMI",2e-175,"MAM and LDL-receptor class A domain-containing protein 1-like"
"134","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431146.1","B3EWZ5","MLRP1_ACRMI",2e-72,"MAM and LDL-receptor class A domain-containing protein 1-like"
"135","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431146.1","B3EWZ5","MLRP1_ACRMI",2e-25,"MAM and LDL-receptor class A domain-containing protein 1-like"
"136","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431146.1","B3EWZ5","MLRP1_ACRMI",4e-21,"MAM and LDL-receptor class A domain-containing protein 1-like"
"137","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431146.1","B3EWZ5","MLRP1_ACRMI",3e-19,"MAM and LDL-receptor class A domain-containing protein 1-like"
"138","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431146.1","B3EWZ5","MLRP1_ACRMI",2e-22,"MAM and LDL-receptor class A domain-containing protein 1-like"
"139","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431146.1","B3EWZ5","MLRP1_ACRMI",4e-06,"MAM and LDL-receptor class A domain-containing protein 1-like"
"140","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431146.1","B3EWZ5","MLRP1_ACRMI",6e-79,"MAM and LDL-receptor class A domain-containing protein 1-like"
"141","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431146.1","B3EWZ5","MLRP1_ACRMI",3e-78,"MAM and LDL-receptor class A domain-containing protein 1-like"
"142","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431146.1","B3EWZ5","MLRP1_ACRMI",1e-77,"MAM and LDL-receptor class A domain-containing protein 1-like"
"143","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431146.1","B3EWZ5","MLRP1_ACRMI",5e-74,"MAM and LDL-receptor class A domain-containing protein 1-like"
"144","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431146.1","B3EWZ5","MLRP1_ACRMI",5e-90,"MAM and LDL-receptor class A domain-containing protein 1-like"
"145","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431146.1","B3EWZ5","MLRP1_ACRMI",1e-86,"MAM and LDL-receptor class A domain-containing protein 1-like"
"146","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431146.1","B3EWZ5","MLRP1_ACRMI",3e-85,"MAM and LDL-receptor class A domain-containing protein 1-like"
"147","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431146.1","B3EWZ5","MLRP1_ACRMI",2e-57,"MAM and LDL-receptor class A domain-containing protein 1-like"
"148","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431146.1","B3EWZ5","MLRP1_ACRMI",2e-84,"MAM and LDL-receptor class A domain-containing protein 1-like"
"149","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431146.1","B3EWZ5","MLRP1_ACRMI",7.8,"MAM and LDL-receptor class A domain-containing protein 1-like"
"150","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431146.1","B3EWZ5","MLRP1_ACRMI",1e-56,"MAM and LDL-receptor class A domain-containing protein 1-like"
"151","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431146.1","B3EWZ5","MLRP1_ACRMI",2e-125,"MAM and LDL-receptor class A domain-containing protein 1-like"
"152","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431146.1","B3EWZ5","MLRP1_ACRMI",4e-86,"MAM and LDL-receptor class A domain-containing protein 1-like"
"153","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431146.1","B3EWZ5","MLRP1_ACRMI",1e-21,"MAM and LDL-receptor class A domain-containing protein 1-like"
"154","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431146.1","B3EWZ5","MLRP1_ACRMI",4e-74,"MAM and LDL-receptor class A domain-containing protein 1-like"
"155","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431146.1","B3EWZ5","MLRP1_ACRMI",5e-16,"MAM and LDL-receptor class A domain-containing protein 1-like"
"156","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431146.1","B3EWZ5","MLRP1_ACRMI",1e-22,"MAM and LDL-receptor class A domain-containing protein 1-like"
"157","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431146.1","B3EWZ5","MLRP1_ACRMI",2e-09,"MAM and LDL-receptor class A domain-containing protein 1-like"
"158","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431146.1","B3EWZ5","MLRP1_ACRMI",7e-88,"MAM and LDL-receptor class A domain-containing protein 1-like"
"159","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431146.1","B3EWZ5","MLRP1_ACRMI",2e-75,"MAM and LDL-receptor class A domain-containing protein 1-like"
"160","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431146.1","B3EWZ5","MLRP1_ACRMI",2e-82,"MAM and LDL-receptor class A domain-containing protein 1-like"
"161","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431146.1","B3EWZ5","MLRP1_ACRMI",9e-22,"MAM and LDL-receptor class A domain-containing protein 1-like"
"162","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431146.1","B3EWZ5","MLRP1_ACRMI",2e-106,"MAM and LDL-receptor class A domain-containing protein 1-like"
"163","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431146.1","B3EWZ5","MLRP1_ACRMI",6e-23,"MAM and LDL-receptor class A domain-containing protein 1-like"
"164","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431146.1","B3EWZ5","MLRP1_ACRMI",7e-11,"MAM and LDL-receptor class A domain-containing protein 1-like"
"165","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431146.1","B3EWZ5","MLRP1_ACRMI",6e-15,"MAM and LDL-receptor class A domain-containing protein 1-like"
"166","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431146.1","B3EWZ5","MLRP1_ACRMI",2e-19,"MAM and LDL-receptor class A domain-containing protein 1-like"
"167","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431146.1","B3EWZ5","MLRP1_ACRMI",7e-14,"MAM and LDL-receptor class A domain-containing protein 1-like"
"168","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431146.1","B3EWZ5","MLRP1_ACRMI",9e-14,"MAM and LDL-receptor class A domain-containing protein 1-like"
"169","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431146.1","B3EWZ5","MLRP1_ACRMI",2e-21,"MAM and LDL-receptor class A domain-containing protein 1-like"
"170","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431146.1","B3EWZ5","MLRP1_ACRMI",9e-25,"MAM and LDL-receptor class A domain-containing protein 1-like"
"171","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431146.1","B3EWZ5","MLRP1_ACRMI",2e-18,"MAM and LDL-receptor class A domain-containing protein 1-like"
"172","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431137.1","B3EWZ5","MLRP1_ACRMI",0,"MAM and LDL-receptor class A domain-containing protein 1-like"
"173","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431137.1","B3EWZ5","MLRP1_ACRMI",3e-19,"MAM and LDL-receptor class A domain-containing protein 1-like"
"174","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431137.1","B3EWZ5","MLRP1_ACRMI",9e-14,"MAM and LDL-receptor class A domain-containing protein 1-like"
"175","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431137.1","B3EWZ5","MLRP1_ACRMI",2e-72,"MAM and LDL-receptor class A domain-containing protein 1-like"
"176","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431137.1","B3EWZ5","MLRP1_ACRMI",6e-15,"MAM and LDL-receptor class A domain-containing protein 1-like"
"177","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431137.1","B3EWZ5","MLRP1_ACRMI",1e-88,"MAM and LDL-receptor class A domain-containing protein 1-like"
"178","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431137.1","B3EWZ5","MLRP1_ACRMI",7e-88,"MAM and LDL-receptor class A domain-containing protein 1-like"
"179","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431137.1","B3EWZ5","MLRP1_ACRMI",5e-90,"MAM and LDL-receptor class A domain-containing protein 1-like"
"180","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431137.1","B3EWZ5","MLRP1_ACRMI",2e-61,"MAM and LDL-receptor class A domain-containing protein 1-like"
"181","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431137.1","B3EWZ5","MLRP1_ACRMI",5e-74,"MAM and LDL-receptor class A domain-containing protein 1-like"
"182","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431137.1","B3EWZ5","MLRP1_ACRMI",2e-84,"MAM and LDL-receptor class A domain-containing protein 1-like"
"183","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431137.1","B3EWZ5","MLRP1_ACRMI",9e-70,"MAM and LDL-receptor class A domain-containing protein 1-like"
"184","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431137.1","B3EWZ5","MLRP1_ACRMI",2e-70,"MAM and LDL-receptor class A domain-containing protein 1-like"
"185","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431137.1","B3EWZ5","MLRP1_ACRMI",3e-78,"MAM and LDL-receptor class A domain-containing protein 1-like"
"186","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431137.1","B3EWZ5","MLRP1_ACRMI",4e-86,"MAM and LDL-receptor class A domain-containing protein 1-like"
"187","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431137.1","B3EWZ5","MLRP1_ACRMI",8e-79,"MAM and LDL-receptor class A domain-containing protein 1-like"
"188","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431137.1","B3EWZ5","MLRP1_ACRMI",2e-94,"MAM and LDL-receptor class A domain-containing protein 1-like"
"189","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431137.1","B3EWZ5","MLRP1_ACRMI",2e-18,"MAM and LDL-receptor class A domain-containing protein 1-like"
"190","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431137.1","B3EWZ5","MLRP1_ACRMI",9e-25,"MAM and LDL-receptor class A domain-containing protein 1-like"
"191","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431137.1","B3EWZ5","MLRP1_ACRMI",1e-49,"MAM and LDL-receptor class A domain-containing protein 1-like"
"192","NC_035780.1",15414935,15414935,51.580544137796,"+",4.46713127041768e-19,3.48065704421621e-17,0,"NC_035780.1",15350536,15428837,"111099722",15350536,15428837,"XM_022431137.1","B3EWZ5","MLRP1_ACRMI",2e-25,"MAM and LDL-receptor class A domain-containing protein 1-like"
